,id,name,timezone,label,lat,lon,insee,region,label_region,id_region,zip_code
23,stop_area:SNCF:87286203,Strazeele,Europe/Paris,Strazeele (Strazeele),50.713419,2.630928,59582,Strazeele,Strazeele (59270),admin:fr:59582,59270
24,stop_area:SNCF:80290346,Stuttgart Hbf,Europe/Paris,Stuttgart Hbf (Stuttgart),48.7846,9.1837,,Stuttgart,Stuttgart,admin:osm:relation:2793104,
0,stop_area:SNCF:87590828,Sucé-sur-Erdre,Europe/Paris,Sucé-sur-Erdre (Sucé-sur-Erdre),47.343088,-1.530181,44201,Sucé-sur-Erdre,Sucé-sur-Erdre (44240),admin:fr:44201,44240
1,stop_area:SNCF:87758193,Sucy-en-Brie - Bonneuil-sur-Marne,Europe/Paris,Sucy-en-Brie - Bonneuil-sur-Marne (Sucy-en-Brie),48.771139,2.508059,94071,Sucy-en-Brie,Sucy-en-Brie (94370),admin:fr:94071,94370
2,stop_area:SNCF:87574236,Suèvres,Europe/Paris,Suèvres (Suèvres),47.680225,1.454098,41252,Suèvres,Suèvres (41500),admin:fr:41252,41500
3,stop_area:SNCF:87635920,Suippes Camp,Europe/Paris,Suippes Camp (Suippes),49.12219,4.54473,51559,Suippes,Suippes (51600),admin:fr:51559,51600
4,stop_area:SNCF:87640144,Suippes Garage,Europe/Paris,Suippes Garage (Suippes),49.129588,4.527419,51559,Suippes,Suippes (51600),admin:fr:51559,51600
5,stop_area:SNCF:87660050,Surbourg Rue Saint-Arbogast,Europe/Paris,Surbourg Rue Saint-Arbogast (Surbourg),48.906924,7.847097,67487,Surbourg,Surbourg (67250),admin:fr:67487,67250
6,stop_area:SNCF:87444562,Surdon,Europe/Paris,Surdon (Le Château-d'Almenêches),48.664769,0.13441,61101,Le Château-d'Almenêches,Le Château-d'Almenêches (61570),admin:fr:61101,61570
7,stop_area:SNCF:87382374,Suresnes Mont Valérien,Europe/Paris,Suresnes Mont Valérien (Suresnes),48.87155,2.22131,92073,Suresnes,Suresnes (92150),admin:fr:92073,92150
8,stop_area:SNCF:87485227,Surgères,Europe/Paris,Surgères (Surgères),46.113252,-0.762054,17434,Surgères,Surgères (17700),admin:fr:17434,17700
9,stop_area:SNCF:87279166,Surins,Europe/Paris,Surins (Niherne),46.83502,1.565581,36142,Niherne,Niherne (36250),admin:fr:36142,36250
10,stop_area:SNCF:87216663,Surins Carrrefour RN143/RD80,Europe/Paris,Surins Carrrefour RN143/RD80 (Niherne),46.840776,1.57038,36142,Niherne,Niherne (36250),admin:fr:36142,36250
11,stop_area:SNCF:87276261,Survilliers - Fosses,Europe/Paris,Survilliers - Fosses (Fosses),49.099604,2.525402,95250,Fosses,Fosses (95470),admin:fr:95250,95470
12,stop_area:SNCF:87726422,Sury-le-Comtal,Europe/Paris,Sury-le-Comtal (Sury-le-Comtal),45.52912,4.182497,42304,Sury-le-Comtal,Sury-le-Comtal (42450),admin:fr:42304,42450
13,stop_area:SNCF:87393454,Tacoignières - Richebourg,Europe/Paris,Tacoignières - Richebourg (Tacoignières),48.829583,1.668957,78605,Tacoignières,Tacoignières (78910),admin:fr:78605,78910
14,stop_area:SNCF:87746750,Taconnaz,Europe/Paris,Taconnaz (Les Houches),45.899504,6.825817,74143,Les Houches,Les Houches (74310),admin:fr:74143,74310
15,stop_area:SNCF:87761163,Tain-l'Hermitage - Tournon,Europe/Paris,Tain-l'Hermitage - Tournon (Tain-l'Hermitage),45.072178,4.839708,26347,Tain-l'Hermitage,Tain-l'Hermitage (26600),admin:fr:26347,26600
16,stop_area:SNCF:85010157,Tannay,Europe/Paris,Tannay (Tannay),46.307636,6.181127,,Tannay,Tannay (1295),admin:osm:relation:1685161,1295
17,stop_area:SNCF:87501049,Tannay - Place de l'Église,Europe/Paris,Tannay - Place de l'Église (Tannay),47.367,3.5914,58286,Tannay,Tannay (58190),admin:fr:58286,58190
18,stop_area:SNCF:87700906,Tantonville Ligneville,Europe/Paris,Tantonville Ligneville (Tantonville),48.467881,6.135556,54513,Tantonville,Tantonville (54116),admin:fr:54513,54116
19,stop_area:SNCF:87615674,Tanus,Europe/Paris,Tanus (Tanus),44.100443,2.314921,81292,Tanus,Tanus (81190),admin:fr:81292,81190
20,stop_area:SNCF:87721472,Tarare,Europe/Paris,Tarare (Tarare),45.889866,4.439175,69243,Tarare,Tarare (69170),admin:fr:69243,69170
21,stop_area:SNCF:87765354,Tarascon,Europe/Paris,Tarascon (Tarascon),43.801331,4.657206,13108,Tarascon,Tarascon (13150),admin:fr:13108,13150
22,stop_area:SNCF:87611590,Tarascon-sur-Ariège,Europe/Paris,Tarascon-sur-Ariège (Tarascon-sur-Ariège),42.849498,1.600042,09306,Tarascon-sur-Ariège,Tarascon-sur-Ariège (09400),admin:fr:09306,09400
23,stop_area:SNCF:87137158,Tarascon-sur-Ariège Espace Francois Mitterrand,Europe/Paris,Tarascon-sur-Ariège Espace Francois Mitterrand (Tarascon-sur-Ariège),42.846536,1.604316,09306,Tarascon-sur-Ariège,Tarascon-sur-Ariège (09400),admin:fr:09306,09400
24,stop_area:SNCF:87671008,Tarbes,Europe/Paris,Tarbes (Tarbes),43.239863,0.069442,65440,Tarbes,Tarbes (65000),admin:fr:65440,65000
0,stop_area:SNCF:87721514,Tassin,Europe/Paris,Tassin (Tassin-la-Demi-Lune),45.761541,4.758585,69244,Tassin-la-Demi-Lune,Tassin-la-Demi-Lune (69160),admin:fr:69244,69160
1,stop_area:SNCF:87698738,Tassin - Le Baraillon,Europe/Paris,Tassin - Le Baraillon (Tassin-la-Demi-Lune),45.764511,4.758132,69244,Tassin-la-Demi-Lune,Tassin-la-Demi-Lune (69160),admin:fr:69244,69160
2,stop_area:SNCF:87240275,Taulignan,Europe/Paris,Taulignan (Taulignan),44.444046,4.979172,26348,Taulignan,Taulignan (26770),admin:fr:26348,26770
3,stop_area:SNCF:87465724,Tauxigny Node Park,Europe/Paris,Tauxigny Node Park (Tauxigny-Saint-Bauld),47.257156,0.840234,37254,Tauxigny-Saint-Bauld,Tauxigny-Saint-Bauld (37310),admin:fr:37254,37310
4,stop_area:SNCF:87276634,Taverny,Europe/Paris,Taverny (Taverny),49.025398,2.221797,95607,Taverny,Taverny (95150),admin:fr:95607,95150
5,stop_area:SNCF:87396051,Teillé,Europe/Paris,Teillé (Teillé),48.181339,0.191443,72349,Teillé,Teillé (72290),admin:fr:72349,72290
6,stop_area:SNCF:87286625,Templeuve,Europe/Paris,Templeuve (Templeuve-en-Pévèle),50.528694,3.175668,59586,Templeuve-en-Pévèle,Templeuve-en-Pévèle (59242),admin:fr:59586,59242
7,stop_area:SNCF:87743757,Tenay - Hauteville,Europe/Paris,Tenay - Hauteville (Tenay),45.92221,5.50161,01416,Tenay,Tenay (01230),admin:fr:01416,01230
8,stop_area:SNCF:87756882,Tende,Europe/Paris,Tende (Tende),44.076111,7.60003,06163,Tende,Tende (06430),admin:fr:06163,06430
9,stop_area:SNCF:87296442,Tergnier,Europe/Paris,Tergnier (Tergnier),49.659129,3.297253,02738,Tergnier,Tergnier (02700),admin:fr:02738,02700
10,stop_area:SNCF:87721811,Ternand,Europe/Paris,Ternand (Ternand),45.946122,4.536302,69245,Ternand,Ternand (69620),admin:fr:69245,69620
11,stop_area:SNCF:87177576,Ternay - Barbières,Europe/Paris,Ternay - Barbières (Ternay),45.596952,4.799659,69297,Ternay,Ternay (69360),admin:fr:69297,69360
12,stop_area:SNCF:87698746,Ternay - Boucherattes,Europe/Paris,Ternay - Boucherattes (Ternay),45.60311,4.81913,69297,Ternay,Ternay (69360),admin:fr:69297,69360
13,stop_area:SNCF:87698761,Ternay - Chassagne - Grandes Combes,Europe/Paris,Ternay - Chassagne - Grandes Combes (Ternay),45.598005,4.807667,69297,Ternay,Ternay (69360),admin:fr:69297,69360
14,stop_area:SNCF:87698779,Ternay - Chemin de la Gare,Europe/Paris,Ternay - Chemin de la Gare (Ternay),45.611681,4.809855,69297,Ternay,Ternay (69360),admin:fr:69297,69360
15,stop_area:SNCF:87698753,Ternay Centre,Europe/Paris,Ternay Centre (Ternay),45.605421,4.8111,69297,Ternay,Ternay (69360),admin:fr:69297,69360
16,stop_area:SNCF:87698787,Ternay Croix du Morze,Europe/Paris,Ternay Croix du Morze (Ternay),45.602096,4.8083,69297,Ternay,Ternay (69360),admin:fr:69297,69360
17,stop_area:SNCF:87594408,Terrasson,Europe/Paris,Terrasson (Terrasson-Lavilledieu),45.135602,1.300501,24547,Terrasson-Lavilledieu,Terrasson-Lavilledieu (24120),admin:fr:24547,24120
18,stop_area:SNCF:87615245,Tessonnières,Europe/Paris,Tessonnières (Gaillac),43.928421,1.936953,81099,Gaillac,Gaillac (81600),admin:fr:81099,81600
19,stop_area:SNCF:87193151,Teterchen Rue Jeanne D'Arc,Europe/Paris,Teterchen Rue Jeanne D'Arc (Téterchen),49.230392,6.562968,57667,Téterchen,Téterchen (57220),admin:fr:57667,57220
20,stop_area:SNCF:87193342,Teting-sur-Nied,Europe/Paris,Teting-sur-Nied (Teting-sur-Nied),49.051605,6.664627,57668,Teting-sur-Nied,Teting-sur-Nied (57385),admin:fr:57668,57385
21,stop_area:SNCF:87313882,TGV Haute Picardie,Europe/Paris,TGV Haute Picardie (Estrées-Deniécourt),49.859172,2.831619,80288,Estrées-Deniécourt,Estrées-Deniécourt (80200),admin:fr:80288,80200
22,stop_area:SNCF:87182568,Thann,Europe/Paris,Thann (Thann),47.808795,7.106998,68334,Thann,Thann (68800),admin:fr:68334,68800
23,stop_area:SNCF:87472605,Thann Centre,Europe/Paris,Thann Centre (Thann),47.809959,7.101041,68334,Thann,Thann (68800),admin:fr:68334,68800
24,stop_area:SNCF:87659961,Thann La Poste,Europe/Paris,Thann La Poste (Thann),47.810273,7.102514,68334,Thann,Thann (68800),admin:fr:68334,68800
0,stop_area:SNCF:87182881,Thann Saint-Jacques,Europe/Paris,Thann Saint-Jacques (Thann),47.813316,7.093847,68334,Thann,Thann (68800),admin:fr:68334,68800
1,stop_area:SNCF:87144097,Thaon,Europe/Paris,Thaon (Thaon-les-Vosges),48.244686,6.416337,88465,Thaon-les-Vosges,Thaon-les-Vosges (88150),admin:fr:88465,88150
2,stop_area:SNCF:87193508,Theding Allée de la Forêt,Europe/Paris,Theding Allée de la Forêt (Théding),49.117961,6.889293,57669,Théding,Théding (57450),admin:fr:57669,57450
3,stop_area:SNCF:87543199,Theillay,Europe/Paris,Theillay (Theillay),47.314519,2.044474,41256,Theillay,Theillay (41300),admin:fr:41256,41300
4,stop_area:SNCF:87576702,Thénioux,Europe/Paris,Thénioux (Thénioux),47.255524,1.929785,18263,Thénioux,Thénioux (18100),admin:fr:18263,18100
5,stop_area:SNCF:87690289,Thenioux-Les-Forges,Europe/Paris,Thenioux-Les-Forges (Thénioux),47.24905,1.963538,18263,Thénioux,Thénioux (18100),admin:fr:18263,18100
6,stop_area:SNCF:87713099,Thenissey,Europe/Paris,Thenissey (Thenissey),47.494595,4.623192,21627,Thenissey,Thenissey (21150),admin:fr:21627,21150
7,stop_area:SNCF:87595579,Thenon,Europe/Paris,Thenon (Thenon),45.16013,1.068646,24550,Thenon,Thenon (24210),admin:fr:24550,24210
8,stop_area:SNCF:87757583,Théoule-sur-Mer,Europe/Paris,Théoule-sur-Mer (Théoule-sur-Mer),43.513499,6.93696,06138,Théoule-sur-Mer,Théoule-sur-Mer (06590),admin:fr:06138,06590
9,stop_area:SNCF:87328195,Thésée,Europe/Paris,Thésée (Thésée),47.322305,1.312225,41258,Thésée,Thésée (41140),admin:fr:41258,41140
10,stop_area:SNCF:87316125,Thézy-Glimont,Europe/Paris,Thézy-Glimont (Thézy-Glimont),49.811866,2.435741,80752,Thézy-Glimont,Thézy-Glimont (80440),admin:fr:80752,80440
11,stop_area:SNCF:87141432,Thiaville,Europe/Paris,Thiaville (Thiaville-sur-Meurthe),48.413914,6.810241,54519,Thiaville-sur-Meurthe,Thiaville-sur-Meurthe (54120),admin:fr:54519,54120
12,stop_area:SNCF:87144667,Thiéfosse Mairie,Europe/Paris,Thiéfosse Mairie (Thiéfosse),47.971799,6.729788,88467,Thiéfosse,Thiéfosse (88290),admin:fr:88467,88290
13,stop_area:SNCF:87668095,Thiel-sur-Acolin - abris-bus,Europe/Paris,Thiel-sur-Acolin - abris-bus (Thiel-sur-Acolin),46.524233,3.579035,03283,Thiel-sur-Acolin,Thiel-sur-Acolin (03230),admin:fr:03283,03230
14,stop_area:SNCF:87342287,Thiennes,Europe/Paris,Thiennes (Thiennes),50.652356,2.472922,59590,Thiennes,Thiennes (59189),admin:fr:59590,59189
15,stop_area:SNCF:87734475,Thiers,Europe/Paris,Thiers (Thiers),45.861093,3.543099,63430,Thiers,Thiers (63300),admin:fr:63430,63300
16,stop_area:SNCF:87272054,Thieux - Nantouillet,Europe/Paris,Thieux - Nantouillet (Thieux),49.008727,2.680535,77462,Thieux,Thieux (77230),admin:fr:77462,77230
17,stop_area:SNCF:87191007,Thionville,Europe/Paris,Thionville (Thionville),49.353965,6.168582,57672,Thionville,Thionville (57100),admin:fr:57672,57100
18,stop_area:SNCF:87752675,Thionville Porte Saarlouis,Europe/Paris,Thionville Porte Saarlouis (Thionville),49.35295,6.176307,57672,Thionville,Thionville (57100),admin:fr:57672,57100
19,stop_area:SNCF:87595124,Thiviers,Europe/Paris,Thiviers (Thiviers),45.418977,0.92135,24551,Thiviers,Thiviers (24800),admin:fr:24551,24800
20,stop_area:SNCF:87693994,THOIRY Allemogne,Europe/Paris,THOIRY Allemogne (Thoiry),46.244473,5.984344,01419,Thoiry,Thoiry (01710),admin:fr:01419,01710
21,stop_area:SNCF:87556076,THOIRY Mairie,Europe/Paris,THOIRY Mairie (Thoiry),46.236107,5.98024,01419,Thoiry,Thoiry (01710),admin:fr:01419,01710
22,stop_area:SNCF:87742650,THOIRY Val Thoiry,Europe/Paris,THOIRY Val Thoiry (Thoiry),46.227114,5.992444,01419,Thoiry,Thoiry (01710),admin:fr:01419,01710
23,stop_area:SNCF:87682252,Thomery,Europe/Paris,Thomery (Fontainebleau),48.394462,2.763995,77186,Fontainebleau,Fontainebleau (77300),admin:fr:77186,77300
24,stop_area:SNCF:87745646,Thonon-les-Bains,Europe/Paris,Thonon-les-Bains (Thonon-les-Bains),46.368989,6.481673,74281,Thonon-les-Bains,Thonon-les-Bains (74200),admin:fr:74281,74200
0,stop_area:SNCF:87481143,Thouaré,Europe/Paris,Thouaré (Thouaré-sur-Loire),47.26513,-1.440883,44204,Thouaré-sur-Loire,Thouaré-sur-Loire (44470),admin:fr:44204,44470
1,stop_area:SNCF:87487009,Thouars,Europe/Paris,Thouars (Thouars),46.985039,-0.21002,79329,Thouars,Thouars (79100),admin:fr:79329,79100
2,stop_area:SNCF:87276741,Thourotte,Europe/Paris,Thourotte (Thourotte),49.475429,2.881771,60636,Thourotte,Thourotte (60150),admin:fr:60636,60150
3,stop_area:SNCF:87784751,Thuès - Carença,Europe/Paris,Thuès - Carença (Thuès-Entre-Valls),42.522949,2.222728,66209,Thuès-Entre-Valls,Thuès-Entre-Valls (66360),admin:fr:66209,66360
4,stop_area:SNCF:87784744,Thuès - Les Bains,Europe/Paris,Thuès - Les Bains (Nyer),42.528801,2.249094,66123,Nyer,Nyer (66360),admin:fr:66123,66360
5,stop_area:SNCF:88718114,Thuin,Europe/Paris,Thuin (Thuin),50.342739,4.288914,,Thuin,Thuin (6530-6536),admin:osm:relation:1998893,6530;6536
6,stop_area:SNCF:87381822,Thun le Paradis,Europe/Paris,Thun le Paradis (Meulan-en-Yvelines),49.00687,1.91922,78401,Meulan-en-Yvelines,Meulan-en-Yvelines (78250),admin:fr:78401,78250
7,stop_area:SNCF:87215699,Tieffenbach - Struth,Europe/Paris,Tieffenbach - Struth (Tieffenbach),48.90636,7.255418,67491,Tieffenbach,Tieffenbach (67290),admin:fr:67491,67290
8,stop_area:SNCF:87484147,Tiercé,Europe/Paris,Tiercé (Tiercé),47.617528,-0.469408,49347,Tiercé,Tiercé (49125),admin:fr:49347,49125
9,stop_area:SNCF:87342303,Tincques,Europe/Paris,Tincques (Tincques),50.357153,2.49804,62820,Tincques,Tincques (62127),admin:fr:62820,62127
10,stop_area:SNCF:87485151,Tonnay-Charente,Europe/Paris,Tonnay-Charente (Tonnay-Charente),45.943401,-0.8977889999999999,17449,Tonnay-Charente,Tonnay-Charente (17430),admin:fr:17449,17430
11,stop_area:SNCF:87586651,Tonneins,Europe/Paris,Tonneins (Tonneins),44.392754,0.314057,47310,Tonneins,Tonneins (47400),admin:fr:47310,47400
12,stop_area:SNCF:87713198,Tonnerre,Europe/Paris,Tonnerre (Tonnerre),47.85938,3.97355,89418,Tonnerre,Tonnerre (89700),admin:fr:89418,89700
13,stop_area:SNCF:87758375,Torcy,Europe/Paris,Torcy (Torcy),48.839557,2.654377,77468,Torcy,Torcy (77200),admin:fr:77468,77200
14,stop_area:SNCF:87486894,Torfou-Tiffauges,Europe/Paris,Torfou-Tiffauges (Sèvremoine),47.03319,-1.117492,49301,Sèvremoine,Sèvremoine (49230-49710),admin:fr:49301,49230;49710
15,stop_area:SNCF:87718114,Torpes - Boussières,Europe/Paris,Torpes - Boussières (Torpes),47.163801,5.888715,25564,Torpes,Torpes (25320),admin:fr:25564,25320
16,stop_area:SNCF:87756817,Touët-de-l'Escarène,Europe/Paris,Touët-de-l'Escarène (Touët-de-l'Escarène),43.847073,7.36437,06142,Touët-de-l'Escarène,Touët-de-l'Escarène (06440),admin:fr:06142,06440
17,stop_area:SNCF:87141044,Toul,Europe/Paris,Toul (Toul),48.679011,5.880499,54528,Toul,Toul (54200),admin:fr:54528,54200
18,stop_area:SNCF:87405753,Toul Gare Routière,Europe/Paris,Toul Gare Routière (Toul),48.67379,5.88621,54528,Toul,Toul (54200),admin:fr:54528,54200
19,stop_area:SNCF:87755009,Toulon,Europe/Paris,Toulon (Toulon),43.128353,5.929404,83137,Toulon,Toulon (83000-83200),admin:fr:83137,83000;83200
20,stop_area:SNCF:87742262,Toulon Sainte-Musse,Europe/Paris,Toulon Sainte-Musse (Toulon),43.125008,5.972433,83137,Toulon,Toulon (83000-83200),admin:fr:83137,83000;83200
21,stop_area:SNCF:87611004,Toulouse Matabiau,Europe/Paris,Toulouse Matabiau (Toulouse),43.611206,1.453616,31555,Toulouse,Toulouse (31000-31500),admin:fr:31555,31000;31500
22,stop_area:SNCF:87286542,Tourcoing,Europe/Paris,Tourcoing (Tourcoing),50.716826,3.168027,59599,Tourcoing,Tourcoing (59200),admin:fr:59599,59200
23,stop_area:SNCF:88850010,Tournai,Europe/Paris,Tournai (Tournai),50.613,3.396,,Tournai,Tournai,admin:osm:relation:2162970,
24,stop_area:SNCF:87116210,Tournan,Europe/Paris,Tournan (Tournan-en-Brie),48.739327,2.759564,77470,Tournan-en-Brie,Tournan-en-Brie (77220),admin:fr:77470,77220
0,stop_area:SNCF:87671172,Tournay,Europe/Paris,Tournay (Tournay),43.183662,0.23915,65447,Tournay,Tournay (65190),admin:fr:65447,65190
1,stop_area:SNCF:87783456,Tournemire - Roquefort,Europe/Paris,Tournemire - Roquefort (Tournemire),43.9698,3.016626,12282,Tournemire,Tournemire (12250),admin:fr:12282,12250
2,stop_area:SNCF:87761460,Tournon,Europe/Paris,Tournon (Tournon-sur-Rhône),45.06298,4.83421,07324,Tournon-sur-Rhône,Tournon-sur-Rhône (07300),admin:fr:07324,07300
3,stop_area:SNCF:87725622,Tournus,Europe/Paris,Tournus (Tournus),46.566724,4.906562,71543,Tournus,Tournus (71700),admin:fr:71543,71700
4,stop_area:SNCF:87571000,Tours,Europe/Paris,Tours (Tours),47.389866,0.692831,37261,Tours,Tours (37000-37200),admin:fr:37261,37000;37200
5,stop_area:SNCF:87689737,Tours Lycée Albert Bayet,Europe/Paris,Tours Lycée Albert Bayet (Tours),47.393995,0.671641,37261,Tours,Tours (37000-37200),admin:fr:37261,37000;37200
6,stop_area:SNCF:87280057,Tours Lycée Grandmont,Europe/Paris,Tours Lycée Grandmont (Tours),47.360294,0.700027,37261,Tours,Tours (37000-37200),admin:fr:37261,37000;37200
7,stop_area:SNCF:87411181,Tourville,Europe/Paris,Tourville (Tourville-la-Rivière),49.324424,1.09858,76705,Tourville-la-Rivière,Tourville-la-Rivière (76410),admin:fr:76705,76410
8,stop_area:SNCF:87543074,Toury,Europe/Paris,Toury (Toury),48.193606,1.939565,28391,Toury,Toury (28310),admin:fr:28391,28310
9,stop_area:SNCF:87725416,Toussieu Eglise,Europe/Paris,Toussieu Eglise (Toussieu),45.654894,4.990003,69298,Toussieu,Toussieu (69780),admin:fr:69298,69780
10,stop_area:SNCF:87725309,Toussieu La Côte,Europe/Paris,Toussieu La Côte (Toussieu),45.657938,4.983263,69298,Toussieu,Toussieu (69780),admin:fr:69298,69780
11,stop_area:SNCF:87696161,Tracy Sancerre,Europe/Paris,Tracy Sancerre (Tracy-sur-Loire),47.338091,2.880298,58295,Tracy-sur-Loire,Tracy-sur-Loire (58150),admin:fr:58295,58150
12,stop_area:SNCF:87322347,Traou Nez,Europe/Paris,Traou Nez (Plourivo),48.748551,-3.134971,22233,Plourivo,Plourivo (22860),admin:fr:22233,22860
13,stop_area:SNCF:87393835,Trappes,Europe/Paris,Trappes (Trappes),48.775086,2.006684,78621,Trappes,Trappes (78190),admin:fr:78621,78190
14,stop_area:SNCF:87414540,Trappes - Pasteur,Europe/Paris,Trappes - Pasteur (Trappes),48.77358,1.98375,78621,Trappes,Trappes (78190),admin:fr:78621,78190
15,stop_area:SNCF:87414490,Trappes - Yves Farges,Europe/Paris,Trappes - Yves Farges (Trappes),48.776798,1.994949,78621,Trappes,Trappes (78190),admin:fr:78621,78190
16,stop_area:SNCF:87591867,Trappes Noctilien,Europe/Paris,Trappes Noctilien (Trappes),48.775061,2.006447,78621,Trappes,Trappes (78190),admin:fr:78621,78190
17,stop_area:SNCF:85042150,Travers,Europe/Paris,Travers (Val-de-Travers),46.94241,6.67657,,Val-de-Travers,Val-de-Travers,admin:osm:relation:1685536,
18,stop_area:SNCF:87473819,Trégonneau - Squiffiec,Europe/Paris,Trégonneau - Squiffiec (Squiffiec),48.624358,-3.174252,22338,Squiffiec,Squiffiec (22200),admin:fr:22338,22200
19,stop_area:SNCF:87701532,Trélazé,Europe/Paris,Trélazé (Trélazé),47.452845,-0.469666,49353,Trélazé,Trélazé (49800),admin:fr:49353,49800
20,stop_area:SNCF:87584474,Trémolat,Europe/Paris,Trémolat (Trémolat),44.862556,0.830342,24558,Trémolat,Trémolat (24510),admin:fr:24558,24510
21,stop_area:SNCF:80251819,Treves/Trier,Europe/Paris,Treves/Trier (Trier),49.7568,6.6522,,Trier,Trier,admin:osm:relation:172679,
22,stop_area:SNCF:87313353,Tricot,Europe/Paris,Tricot (Tricot),49.561971,2.581782,60643,Tricot,Tricot (60420),admin:fr:60643,60420
23,stop_area:SNCF:87381236,Trie-Château,Europe/Paris,Trie-Château (Trie-Château),49.282717,1.818039,60644,Trie-Château,Trie-Château (60590),admin:fr:60644,60590
24,stop_area:SNCF:87381806,Triel-sur-Seine,Europe/Paris,Triel-sur-Seine (Triel-sur-Seine),48.981018,2.005673,78624,Triel-sur-Seine,Triel-sur-Seine (78510),admin:fr:78624,78510
0,stop_area:SNCF:87116491,Trilport,Europe/Paris,Trilport (Trilport),48.960127,2.949521,77475,Trilport,Trilport (77470),admin:fr:77475,77470
1,stop_area:SNCF:87343400,Trith-Saint-Léger,Europe/Paris,Trith-Saint-Léger (Trith-Saint-Léger),50.331565,3.489508,59603,Trith-Saint-Léger,Trith-Saint-Léger (59125),admin:fr:59603,59125
2,stop_area:SNCF:87184242,Trois Chênes,Europe/Paris,Trois Chênes (Belfort),47.64809,6.846113,90010,Belfort,Belfort (90000),admin:fr:90010,90000
3,stop_area:SNCF:87696203,Tronsanges,Europe/Paris,Tronsanges (Tronsanges),47.113149,3.053887,58298,Tronsanges,Tronsanges (58400),admin:fr:58298,58400
4,stop_area:SNCF:87444372,Trouville - Deauville,Europe/Paris,Trouville - Deauville (Deauville),49.360005,0.08416700000000001,14220,Deauville,Deauville (14800),admin:fr:14220,14800
5,stop_area:SNCF:87118000,Troyes,Europe/Paris,Troyes (Troyes),48.296069,4.065281,10387,Troyes,Troyes (10000),admin:fr:10387,10000
6,stop_area:SNCF:87216036,Troyes Boulevard du 14 juillet,Europe/Paris,Troyes Boulevard du 14 juillet (Troyes),48.294736,4.079934,10387,Troyes,Troyes (10000),admin:fr:10387,10000
7,stop_area:SNCF:87139659,Troyes Chambre de Commerce,Europe/Paris,Troyes Chambre de Commerce (Troyes),48.29088,4.071271,10387,Troyes,Troyes (10000),admin:fr:10387,10000
8,stop_area:SNCF:87139501,Troyes Gare Routière,Europe/Paris,Troyes Gare Routière (Troyes),48.297284,4.064276,10387,Troyes,Troyes (10000),admin:fr:10387,10000
9,stop_area:SNCF:87747147,Troyes Hôpital Simone Veil,Europe/Paris,Troyes Hôpital Simone Veil (Saint-André-les-Vergers),48.2798,4.0682,10333,Saint-André-les-Vergers,Saint-André-les-Vergers (10120),admin:fr:10333,10120
10,stop_area:SNCF:87139667,Troyes Lombards,Europe/Paris,Troyes Lombards (Saint-André-les-Vergers),48.278074,4.065859,10333,Saint-André-les-Vergers,Saint-André-les-Vergers (10120),admin:fr:10333,10120
11,stop_area:SNCF:87727743,Troyes Pont Vert,Europe/Paris,Troyes Pont Vert (Troyes),48.308703,4.069091,10387,Troyes,Troyes (10000),admin:fr:10387,10000
12,stop_area:SNCF:87747121,Troyes Québec,Europe/Paris,Troyes Québec (Troyes),48.269985,4.082472,10387,Troyes,Troyes (10000),admin:fr:10387,10000
